Level1,Level2,Level3,ReqList_Last
경상남도,진주시,중앙동,80_75
경상남도,진주시,상봉동,80_76
경상남도,진주시,상대동,81_75
경상남도,진주시,하대동,81_75
경상남도,진주시,상평동,81_75
경상남도,진주시,초장동,81_76
경상남도,진주시,평거동,79_75
경상남도,진주시,신안동,80_75
경상남도,진주시,이현동,80_75
경상남도,진주시,판문동,80_75
경상남도,진주시,가호동,81_75
경상남도,진주시,충무공동,81_75
경상남도,통영시,산양읍,86_67
경상남도,통영시,용남면,87_68
경상남도,통영시,도산면,85_69
경상남도,통영시,광도면,86_69
경상남도,통영시,욕지면,84_63
경상남도,통영시,한산면,88_66
경상남도,통영시,사량면,83_68
경상남도,통영시,도천동,86_68
경상남도,통영시,명정동,86_68
경상남도,통영시,중앙동,87_68
경상남도,통영시,정량동,87_68
경상남도,통영시,북신동,87_68
경상남도,통영시,미수동,86_68
경상남도,통영시,봉평동,86_68
경상남도,통영시,무전동,87_68
경상남도,사천시,사천읍,80_73
경상남도,사천시,정동면,81_72
경상남도,사천시,사남면,80_72
경상남도,사천시,용현면,80_71
경상남도,사천시,축동면,80_74
경상남도,사천시,곤양면,78_72
경상남도,사천시,곤명면,78_74
경상남도,사천시,서포면,78_71
경상남도,사천시,동서동,80_70
경상남도,사천시,선구동,80_70
경상남도,사천시,동서금동,80_70
경상남도,사천시,벌용동,80_70
경상남도,사천시,향촌동,81_70
경상남도,사천시,남양동,80_71
경상남도,김해시,진영읍,92_78
경상남도,김해시,주촌면,93_77
경상남도,김해시,진례면,92_77
경상남도,김해시,한림면,93_79
경상남도,김해시,생림면,94_79
경상남도,김해시,상동면,95_78
경상남도,김해시,대동면,96_77
경상남도,김해시,동상동,94_77
경상남도,김해시,회현동,94_77
경상남도,김해시,부원동,94_77
경상남도,김해시,내외동,94_77
경상남도,김해시,북부동,94_77
경상남도,김해시,칠산서부동,94_76
경상남도,김해시,활천동,95_77
경상남도,김해시,삼안동,95_77
경상남도,김해시,불암동,95_77
경상남도,김해시,장유1동,93_76
경상남도,김해시,장유2동,93_76
경상남도,김해시,장유3동,93_76
경상남도,밀양시,삼랑진읍,93_80
경상남도,밀양시,하남읍,91_80
경상남도,밀양시,부북면,91_83
경상남도,밀양시,상동면,92_84
경상남도,밀양시,산외면,93_83
경상남도,밀양시,산내면,94_84
경상남도,밀양시,단장면,94_83
경상남도,밀양시,상남면,92_81
경상남도,밀양시,초동면,91_81
경상남도,밀양시,무안면,90_82
경상남도,밀양시,청도면,90_83
경상남도,밀양시,내일동,92_82
경상남도,밀양시,내이동,92_82
경상남도,밀양시,삼문동,92_82
경상남도,밀양시,가곡동,92_82
경상남도,밀양시,교동,92_83
경상남도,거제시,일운면,92_68
경상남도,거제시,동부면,90_68
경상남도,거제시,남부면,90_66
경상남도,거제시,거제면,89_68
경상남도,거제시,둔덕면,88_68
경상남도,거제시,사등면,88_70
경상남도,거제시,연초면,91_70
경상남도,거제시,하청면,91_71
경상남도,거제시,장목면,91_71
경상남도,거제시,장승포동,92_69
경상남도,거제시,능포동,92_69
경상남도,거제시,아주동,91_69
경상남도,거제시,옥포1동,91_69
경상남도,거제시,옥포2동,91_69
경상남도,거제시,장평동,90_69
경상남도,거제시,고현동,90_69
경상남도,거제시,상문동,90_69
경상남도,거제시,수양동,91_69
경상남도,양산시,물금읍,96_78
경상남도,양산시,동면,98_79
경상남도,양산시,원동면,95_80
경상남도,양산시,상북면,97_81
경상남도,양산시,하북면,98_82
경상남도,양산시,중앙동,97_79
경상남도,양산시,양주동,97_79
경상남도,양산시,삼성동,97_79
경상남도,양산시,강서동,97_79
경상남도,양산시,서창동,99_81
경상남도,양산시,소주동,99_81
경상남도,양산시,평산동,99_80
경상남도,양산시,덕계동,99_80
경상남도,의령군,의령읍,83_78
경상남도,의령군,가례면,83_78
경상남도,의령군,칠곡면,82_79
경상남도,의령군,대의면,81_79
경상남도,의령군,화정면,82_77
경상남도,의령군,용덕면,84_79
경상남도,의령군,정곡면,84_80
경상남도,의령군,지정면,85_80
경상남도,의령군,낙서면,85_82
경상남도,의령군,부림면,84_81
경상남도,의령군,봉수면,83_82
경상남도,의령군,궁류면,83_81
경상남도,의령군,유곡면,84_81
경상남도,함안군,가야읍,86_77
경상남도,함안군,칠원읍,88_78
경상남도,함안군,함안면,86_77
경상남도,함안군,군북면,85_77
경상남도,함안군,법수면,85_78
경상남도,함안군,대산면,86_79
경상남도,함안군,칠서면,87_79
경상남도,함안군,칠북면,88_79
경상남도,함안군,산인면,86_77
경상남도,함안군,여항면,86_76
경상남도,창녕군,창녕읍,87_83
경상남도,창녕군,남지읍,87_80
경상남도,창녕군,고암면,88_84
경상남도,창녕군,성산면,87_85
경상남도,창녕군,대합면,87_85
경상남도,창녕군,이방면,85_84
경상남도,창녕군,유어면,86_82
경상남도,창녕군,대지면,87_84
경상남도,창녕군,계성면,88_82
경상남도,창녕군,영산면,88_81
경상남도,창녕군,장마면,87_81
경상남도,창녕군,도천면,88_81
경상남도,창녕군,길곡면,89_80
경상남도,창녕군,부곡면,89_81
경상남도,고성군,고성읍,85_71
경상남도,고성군,삼산면,84_70
경상남도,고성군,하일면,82_70
경상남도,고성군,하이면,81_70
경상남도,고성군,상리면,82_71
경상남도,고성군,대가면,84_72
경상남도,고성군,영현면,82_72
경상남도,고성군,영오면,83_74
경상남도,고성군,개천면,83_73
경상남도,고성군,구만면,85_73
경상남도,고성군,회화면,85_73
경상남도,고성군,마암면,85_73
경상남도,고성군,동해면,86_72
경상남도,고성군,거류면,86_71
경상남도,남해군,남해읍,77_68
경상남도,남해군,이동면,78_67
경상남도,남해군,상주면,79_65
경상남도,남해군,삼동면,79_67
경상남도,남해군,미조면,80_65
경상남도,남해군,남면,77_66
경상남도,남해군,서면,76_67
경상남도,남해군,고현면,77_69
경상남도,남해군,설천면,77_69
경상남도,남해군,창선면,79_68
경상남도,하동군,하동읍,74_73
경상남도,하동군,화개면,72_75
경상남도,하동군,악양면,74_75
경상남도,하동군,적량면,75_73
경상남도,하동군,횡천면,75_73
경상남도,하동군,고전면,76_72
경상남도,하동군,금남면,76_70
경상남도,하동군,진교면,77_72
경상남도,하동군,양보면,76_72
경상남도,하동군,북천면,77_74
경상남도,하동군,청암면,75_74
경상남도,하동군,옥종면,77_75
경상남도,하동군,금성면,75_70
경상남도,산청군,산청읍,76_80
경상남도,산청군,차황면,77_81
경상남도,산청군,오부면,76_81
경상남도,산청군,생초면,76_82
경상남도,산청군,금서면,76_80
경상남도,산청군,삼장면,76_78
경상남도,산청군,시천면,76_77
경상남도,산청군,단성면,78_78
경상남도,산청군,신안면,78_78
경상남도,산청군,생비량면,79_79
경상남도,산청군,신등면,79_80
경상남도,함양군,함양읍,74_82
경상남도,함양군,마천면,73_80
경상남도,함양군,휴천면,74_82
경상남도,함양군,유림면,75_81
경상남도,함양군,수동면,75_82
경상남도,함양군,지곡면,74_83
경상남도,함양군,안의면,75_85
경상남도,함양군,서하면,73_85
경상남도,함양군,서상면,73_86
경상남도,함양군,백전면,72_83
경상남도,함양군,병곡면,73_83
경상남도,거창군,거창읍,77_86
경상남도,거창군,주상면,77_87
경상남도,거창군,웅양면,77_89
경상남도,거창군,고제면,76_89
경상남도,거창군,북상면,75_88
경상남도,거창군,위천면,75_87
경상남도,거창군,마리면,76_86
경상남도,거창군,남상면,77_85
경상남도,거창군,남하면,77_86
경상남도,거창군,신원면,77_84
경상남도,거창군,가조면,79_87
경상남도,거창군,가북면,78_88
경상남도,합천군,합천읍,81_84
경상남도,합천군,봉산면,79_85
경상남도,합천군,묘산면,80_86
경상남도,합천군,가야면,81_88
경상남도,합천군,야로면,81_87
경상남도,합천군,율곡면,82_84
경상남도,합천군,초계면,83_83
경상남도,합천군,쌍책면,83_84
경상남도,합천군,덕곡면,85_85
경상남도,합천군,청덕면,84_84
경상남도,합천군,적중면,83_83
경상남도,합천군,대양면,82_83
경상남도,합천군,쌍백면,81_81
경상남도,합천군,삼가면,81_80
경상남도,합천군,가회면,79_81
경상남도,합천군,대병면,79_83
경상남도,합천군,용주면,81_83
제주특별자치도,제주시,한림읍,48_36
제주특별자치도,제주시,애월읍,49_37
제주특별자치도,제주시,구좌읍,59_38
제주특별자치도,제주시,조천읍,55_39
제주특별자치도,제주시,한경면,46_35
제주특별자치도,제주시,추자면,48_48
제주특별자치도,제주시,우도면,60_38
제주특별자치도,제주시,일도1동,53_38
제주특별자치도,제주시,일도2동,53_38
제주특별자치도,제주시,이도1동,53_38
제주특별자치도,제주시,이도2동,53_38
제주특별자치도,제주시,삼도1동,53_38
제주특별자치도,제주시,삼도2동,53_38
제주특별자치도,제주시,용담1동,52_38
제주특별자치도,제주시,용담2동,52_38
제주특별자치도,제주시,건입동,53_38
제주특별자치도,제주시,화북동,53_38
제주특별자치도,제주시,삼양동,54_38
제주특별자치도,제주시,봉개동,54_38
제주특별자치도,제주시,아라동,53_37
제주특별자치도,제주시,오라동,52_38
제주특별자치도,제주시,연동,52_38
제주특별자치도,제주시,노형동,52_38
제주특별자치도,제주시,외도동,51_38
제주특별자치도,제주시,이호동,51_38
제주특별자치도,제주시,도두동,52_38
제주특별자치도,서귀포시,대정읍_마라도포함,48_32
제주특별자치도,서귀포시,남원읍,56_33
제주특별자치도,서귀포시,성산읍,60_37
제주특별자치도,서귀포시,안덕면,49_32
제주특별자치도,서귀포시,표선면,58_34
제주특별자치도,서귀포시,송산동,53_32
제주특별자치도,서귀포시,정방동,53_32
제주특별자치도,서귀포시,중앙동,53_32
제주특별자치도,서귀포시,천지동,53_32
제주특별자치도,서귀포시,효돈동,54_33
제주특별자치도,서귀포시,영천동,54_33
제주특별자치도,서귀포시,동홍동,53_33
제주특별자치도,서귀포시,서홍동,53_33
제주특별자치도,서귀포시,대륜동,52_32
제주특별자치도,서귀포시,대천동,52_32
제주특별자치도,서귀포시,중문동,51_32
제주특별자치도,서귀포시,예래동,50_32
이어도,이어도,이어도,28_8
